img129;31.2869682589;0.952213286057;340.728668981
img130;24.0786139307;0.580786812738;371.809548611
img131;29.1098769475;0.956812952427;340.438385858
img132;inf;1.0;0.0
img133;24.3987561906;0.772420154556;365.305755615
img134;29.7446152545;0.96451720769;337.647400717
img135;inf;1.0;0.0
img136;26.1039056602;0.90775918838;360.306465149
img137;23.729323531;0.507614851522;400.384036458
img138;inf;1.0;0.0
img139;inf;1.0;0.0
img140;29.683358945;0.938793928188;345.639765422
img141;inf;1.0;0.0
img142;32.4373537677;0.958675199907;327.977625529
img143;33.5256315519;0.954036579202;330.651886574
img144;24.3798924675;0.600381299095;400.412641782
img145;28.5112864979;0.932380832657;355.788294474
img146;24.0950888781;0.491991962124;355.301790873
img147;23.8733151991;0.586918342309;389.059612808
img148;26.1379120947;0.776089314279;360.786036174
img149;27.5088746709;0.899050627744;357.102309028
img150;31.291854794;0.950063938599;333.809753418
img151;25.7585178399;0.798606411551;343.230819702
img152;inf;1.0;0.0
img153;23.751353973;0.520659322133;399.328035301
img154;inf;1.0;0.0
img155;26.4543404935;0.782035042719;365.078847249
img156;27.6610400051;0.953800368108;348.167315165
img157;inf;1.0;0.0
img158;24.146426329;0.645144981376;373.414360046
img159;24.0950888781;0.491991962124;355.301790873
img160;24.0900754246;0.590072785494;371.529059606
img161;23.7935049303;0.660537079948;373.769439697
img162;26.0412866975;0.913859893198;358.908958435
img163;24.1627671378;0.524862001624;392.948595683
img164;28.0206036199;0.851611894165;238.361897786
img165;24.2003937023;0.514120948893;471.716771444
img166;24.5463436817;0.608942646368;381.102855903
img167;31.5521351557;0.942294508499;340.287884838
img168;inf;1.0;0.0
img169;23.8326452728;0.665411892103;365.04498291
img170;25.978305601;0.94527558532;362.658868408
img171;inf;1.0;0.0
img172;inf;1.0;0.0
img173;27.6359268364;0.931701322945;356.876643908
img174;24.7571301119;0.696486519443;357.470082601
img175;23.6942112465;0.644852731843;388.609587476
img176;24.3925527321;0.681400886633;408.693483796
img177;28.8798163625;0.929462228441;350.28993988
img178;inf;1.0;0.0
img179;23.6086942264;0.532508024385;384.144933576
img180;24.4980742717;0.72689759579;390.032018026
img181;inf;1.0;0.0
img182;23.7342106816;0.529855474789;386.68401591
img183;23.942866886;0.528602617521;381.080224609
img184;25.179867625;0.841347444538;367.380983988
img185;23.8056324499;0.609627314172;402.729348393
img186;23.8056324499;0.609627314172;402.729348393
img187;23.7469894015;0.568336020392;384.705106099
img188;inf;1.0;0.0
img189;inf;1.0;0.0
img190;inf;1.0;0.0
img191;23.582917975;0.560816095523;398.916702271
img192;inf;1.0;0.0
img193;28.0095232224;0.864847564973;347.742062887
img194;23.7771305781;0.63755838388;400.980544711
img195;24.1845988067;0.635411580351;391.631546021
img196;24.2003937023;0.514120948893;471.716771444
img197;26.6159794898;0.94598661887;348.925915527
img198;23.969703686;0.479542195808;415.691413879
img199;24.1360621558;0.757581565123;374.569059406
img200;25.5266695312;0.704217857441;263.406239827
img201;inf;1.0;0.0
img202;26.1421257437;0.907943387072;368.463539124
img203;23.763032877;0.633801069572;374.025512695
img204;23.6204637528;0.600834902149;396.793344116
img205;34.2330899843;0.963682918743;326.222786458
img206;25.5049772659;0.749311186592;354.155515035
img207;inf;1.0;0.0
img208;23.8326452728;0.665411892103;365.04498291
img209;24.1309072247;0.515155082974;360.263786316
img210;inf;1.0;0.0
img211;inf;1.0;0.0
img212;23.6550241823;0.503836383405;394.901913876
img213;29.8300398446;0.938281837936;336.187357585
img214;24.2503250332;0.528838710432;378.163327535
img215;28.1672356593;0.934786950939;331.031265117
img216;23.6508289363;0.42058745913;379.853027344
img217;24.112851754;0.524623061895;374.025150463
img218;inf;1.0;0.0
img219;23.8332560029;0.45359218769;408.70129919
img220;24.112851754;0.524623061895;374.025150463
img221;inf;1.0;0.0
img222;24.3798924675;0.600381299095;400.412641782
img223;inf;1.0;0.0
img224;24.8416399427;0.886418822091;368.762417603
img225;27.1876151023;0.942208297636;357.419143677
img226;inf;1.0;0.0
img227;28.9816384558;0.944273558106;329.671234131
img228;24.5562437281;0.791544204192;359.968994141
img229;23.942866886;0.528602617521;381.080224609
img230;29.9651960835;0.935423056104;340.748324653
img231;23.6225382359;0.623530795977;373.97967275
img232;24.1845988067;0.635411580351;391.631546021
